TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,960x540,135,1066.973642,39.592561,45.955238,48.444707,12.433894,16.455227,69.432393,66.862755,37.031004,40.873789,39.558409,45.943921,48.422557,0.484990,,,,,,,6b08c8eb72d13b116a88d2d9e8260d76,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,960x540,160,487.399370,37.576812,44.372189,46.322122,12.010374,14.600211,53.576153,51.187557,34.368200,39.150049,37.520842,44.354502,46.292862,0.580725,,,,,,,62f85991312e11b0f2a9f0cf7a6740d3,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,960x540,185,224.452471,35.028238,42.359001,43.902517,11.507219,12.544721,34.618845,32.780314,31.479159,36.913257,34.960476,42.338905,43.866972,0.720961,,,,,,,c870487ea0bd437ab725a1669523bd83,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,960x540,210,102.510413,32.152932,40.109768,41.288842,10.971780,10.491212,17.274965,16.206474,28.517638,34.322159,32.084919,40.094752,41.249268,0.939015,,,,,,,ee28d3bb8a4676263c666fb0b6a3e5ad,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,960x540,235,45.738877,29.173627,37.437503,38.370444,10.438940,8.681445,5.914524,5.497044,25.573370,31.464076,29.108456,37.406248,38.253545,1.108193,,,,,,,615514e11fc137ae538c593f31853b4c,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,640x360,110,1384.733420,39.637510,46.190303,48.912575,12.338322,16.646787,65.314521,62.967057,36.956190,41.159032,39.603833,46.174785,48.891819,0.470273,,,,,,,394199f0953dd3f766630be011842887,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,640x360,135,676.046415,38.232609,44.978826,47.216384,12.067681,15.240163,53.595758,51.237852,35.088743,39.857532,38.186536,44.960875,47.188211,0.534470,,,,,,,d02d64fb477a235f97b6a769282882bc,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,640x360,160,309.537847,36.068331,43.253633,45.022116,11.667912,13.361857,37.543108,35.557300,32.575723,37.901221,36.003719,43.232132,44.995827,0.667523,,,,,,,5d56548993851b95ad87419a4a56ffab,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,640x360,185,141.004841,33.435737,41.124766,42.625715,11.191396,11.375042,21.803951,20.432460,29.804228,35.534113,33.360181,41.102886,42.574648,0.859860,,,,,,,c282f680cf891fcaa6b3d9b44ef42685,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,640x360,210,63.820487,30.604207,38.807270,40.052038,10.695790,9.507630,8.338284,7.691483,26.985389,32.927625,30.537043,38.789600,39.998164,1.174219,,,,,,,f8153f7006e866427d22acebc00aba96,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,640x360,235,29.324522,27.722007,36.578322,37.385529,10.192234,7.942785,0.587215,0.564354,24.174938,30.172682,27.661118,36.555966,37.297044,1.313260,,,,,,,b5fc703ec5437c56b1564c8d42b664f8,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,3840x2160,110,24896.201645,43.191753,49.111596,49.323006,15.940789,22.924430,99.970096,99.961796,44.767457,44.214090,43.094777,49.017830,49.223606,0.009696,,,,,,,c42e21b5122b0794177b3fc644aa523d,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,3840x2160,135,10657.047568,41.768817,47.284686,47.411764,14.985665,21.106031,99.956362,99.944951,41.646090,42.703800,41.696428,47.206894,47.318019,0.011908,,,,,,,a8d684aa19914a8ad0a21be0d3dc88b7,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,3840x2160,160,4790.689925,39.422692,44.896153,44.949069,13.467955,18.363611,98.852515,96.704773,37.494980,40.459987,39.340303,44.815503,44.844808,0.013783,,,,,,,95623f4c591a19b62b75fafae66d2392,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,3840x2160,185,2183.123953,36.447850,42.295219,42.270380,11.577724,15.176810,84.666284,82.205047,33.242834,37.768269,36.356349,42.211981,42.154105,0.017961,,,,,,,7d1e78792dc8ee4b7df8d957bcaf8ecc,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,3840x2160,210,976.687313,33.228195,39.737380,39.600048,9.639173,12.017621,63.917620,61.696360,29.299791,34.891605,33.132556,39.653570,39.494867,0.028356,,,,,,,bcb5c2cf8fba02769a05071ec075bf4f,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,3840x2160,235,404.663644,29.940516,37.096923,36.866229,7.879904,9.045424,41.153269,39.797557,25.679940,31.918979,29.841489,37.001936,36.749650,0.070148,,,,,,,5cd9f8a61a245fb1a3a93fffa58798f0,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,2560x1440,110,14749.909783,42.320779,47.786470,47.829641,15.362053,21.908635,99.962553,99.950866,42.991145,43.241656,42.247709,47.688745,47.712215,0.011131,,,,,,,a5529305cca664522b2f87bd6497ad2f,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,2560x1440,135,6861.749942,40.535454,45.856981,45.870755,14.184989,19.691245,99.942319,99.754529,39.422934,41.483516,40.458788,45.769918,45.758015,0.013632,,,,,,,333cde7731a4000d0f6f23ac045f897c,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,2560x1440,160,3074.475063,37.811983,43.426147,43.383038,12.430208,16.653439,92.276650,89.721218,35.134365,39.002487,37.721938,43.339842,43.268365,0.016512,,,,,,,8644fd77662c8d1d8362b82218bbe7f8,
